year,make,model,trim,trim_id,tc_body,msrp,invoice,pct_discount,n_ind_transactions
2012,Ford,Super Duty F-450 DRW,"4WD Crew Cab 172"" King Ranch",335954,Truck,64840,59485,0.05827063,27
2012,Jeep,Wrangler,4WD 2dr Sport,336087,SUV,22970,22386,0.02985227,8
2012,Nissan,Sentra,4dr Sedan I4 Manual 2.0,336111,Sedan,17210,16539,0.03030546,117
2012,Nissan,Sentra,4dr Sedan I4 CVT 2.0,336112,Sedan,18390,17668,0.03029468,117
2012,Nissan,Sentra,4dr Sedan I4 CVT 2.0 S,336113,Sedan,19140,17905,0.03536961,186
2012,Nissan,Sentra,4dr Sedan I4 CVT 2.0 SR,336114,Sedan,19140,17905,0.03536961,186
2012,Nissan,Sentra,4dr Sedan I4 CVT 2.0 SL,336115,Sedan,20540,19208,0.03535813,186
2012,Nissan,Sentra,4dr Sedan I4 CVT SE-R *Late Avail*,336116,Sedan,21270,19887,0.03535245,186
2012,Nissan,Sentra,4dr Sedan I4 Manual SE-R Spec V *Late Avail*,336117,Sedan,21770,20351,0.03534867,186
2012,Jeep,Wrangler,4WD 2dr Sahara,336143,SUV,28895,27338,0.04252071,2
2012,Jeep,Wrangler,4WD 2dr Rubicon,336144,SUV,30920,29181,0.04273133,2
2012,Volkswagen,Passat,4dr Sedan 3.6L V6 DSG SEL Premium,336154,Sedan,33720,32370,0.07335389,21
2012,Volkswagen,Passat,4dr Sedan 2.5L Manual S,336156,Sedan,21360,20516,0.07342813,21
2012,Volkswagen,Passat,4dr Sedan 3.6L V6 DSG SE w/Sunroof & Nav,336157,Sedan,31365,30111,0.07336566,21
2012,Volkswagen,Passat,4dr Sedan 2.5L Manual SE,336158,Sedan,24495,23522,0.07340586,21
2012,Volkswagen,Passat,4dr Sedan 2.5L Auto SE,336160,Sedan,25595,24578,0.07339872,21
2012,Volkswagen,Passat,4dr Sedan 2.5L Auto SE w/Sunroof,336162,Sedan,26395,25345,0.07339372,21
2012,Volkswagen,Passat,4dr Sedan 2.5L Auto SE w/Sunroof & Nav,336164,Sedan,27565,26466,0.07338666,21
2012,Volkswagen,Passat,4dr Sedan 2.5L Auto SEL,336166,Sedan,29165,28000,0.07337749,21
2012,Volkswagen,Passat,4dr Sedan 2.5L Auto SEL Premium,336168,Sedan,30665,29440,0.07336933,21
2012,Volkswagen,Passat,4dr Sedan 2.0L Manual  TDI SE,336170,Sedan,26765,25699,0.074118,21
2012,Volkswagen,Passat,4dr Sedan 2.0L DSG TDI SE w/Sunroof,336171,Sedan,28665,27522,0.07410685,21
2012,Volkswagen,Passat,4dr Sedan 2.0L DSG TDI SE w/Sunroof & Nav,336172,Sedan,30265,29056,0.07409801,21
2012,Volkswagen,Passat,4dr Sedan 2.0L DSG TDI SEL Premium,336173,Sedan,32965,31646,0.07408412,21
2012,Volkswagen,Passat,4dr Sedan 3.6L V6 DSG SE w/Sunroof,336174,Sedan,29765,28576,0.07337418,21
2012,Volkswagen,Passat,4dr Sedan 2.5L Auto S w/Appearance,336183,Sedan,23460,22530,0.07341288,21
2012,Mercedes-Benz,E-Class,4dr Sedan E350 Luxury BlueTEC RWD,336251,Sedan,52565,48947,0.09793639,21
2012,Mercedes-Benz,G-Class,4MATIC 4dr G550,336258,SUV,108850,101292,0.13201781,2
2012,Mercedes-Benz,E-Class,4dr Sedan E350 Luxury RWD,336269,Sedan,51365,47831,0.09794015,21
2012,Mercedes-Benz,E-Class,4dr Sedan E350 Luxury 4MATIC,336270,Sedan,53865,50156,0.09765439,21
2012,Mercedes-Benz,E-Class,4dr Sedan E350 Sport BlueTEC RWD,336271,Sedan,52565,48947,0.09793639,21
2012,Mercedes-Benz,E-Class,4dr Sedan E350 Sport RWD,336272,Sedan,51365,47831,0.09794015,21
2012,Mercedes-Benz,E-Class,4dr Sedan E350 Sport 4MATIC,336273,Sedan,53865,50156,0.09765439,21
2012,Mercedes-Benz,E-Class,4dr Sedan E550 Sport 4MATIC,336277,Sedan,60665,56480,0.09763506,21
2012,Mercedes-Benz,E-Class,4dr Sedan E63 AMG RWD,336278,Sedan,89775,83552,0.09784935,21
2012,Mercedes-Benz,E-Class,4dr Wagon E350 Luxury 4MATIC,336279,Wagon,58025,54025,0.11561685,1
2012,Mercedes-Benz,E-Class,4dr Wagon E350 Sport 4MATIC,336280,Wagon,58025,54025,0.11561685,1
2012,Mercedes-Benz,E-Class,4dr Wagon E63 AMG RWD,336281,Wagon,92375,85970,0.12440774,1
2012,Mercedes-Benz,E-Class,2dr Coupe E350 RWD,336282,Coupe,50675,47189,0.11527133,2
2012,Mercedes-Benz,E-Class,2dr Coupe E550 RWD,336283,Coupe,57465,53504,0.1173303,2
2012,Mercedes-Benz,E-Class,2dr Cabriolet E350 RWD,336284,Convertible,58595,54555,0.11919065,14
2012,Mercedes-Benz,E-Class,2dr Cabriolet E550 RWD,336285,Convertible,65675,61139,0.1191721,14
2012,Hyundai,Sonata,4dr Sedan 2.4L Auto Hybrid,336326,Sedan,26625,25209,0.05829931,362
2012,Porsche,Cayenne,AWD 4dr Man,336455,SUV,49175,44175,0.12163418,15
2012,Porsche,Cayenne,AWD 4dr Tiptronic,336456,SUV,52175,46875,0.12162455,15
2012,Porsche,Cayenne,AWD 4dr S Hybrid,336457,SUV,69975,62895,0.12157681,15
2012,Porsche,Cayenne,AWD 4dr S,336458,SUV,65975,59295,0.12158639,15
2012,Porsche,Cayenne,AWD 4dr Turbo,336459,SUV,108075,97185,0.12150613,15
2012,Nissan,370Z,2dr Coupe Manual,336460,Coupe,33060,31021,0.07197368,12
2012,Nissan,370Z,2dr Coupe Auto,336461,Coupe,34360,32237,0.07196741,12
2012,Nissan,370Z,2dr Coupe Manual Touring,336492,Coupe,37760,35030,0.06309801,11
2012,Nissan,370Z,2dr Coupe Auto Touring,336493,Coupe,39060,36232,0.06380152,11
2012,Nissan,370Z,2dr Coupe Manual NISMO,336494,Coupe,42440,39696,0.07193306,12
2012,Nissan,370Z,2dr Roadster Auto,336496,Convertible,41280,38286,0.07347696,3
2012,Nissan,370Z,2dr Roadster Manual Touring,336497,Convertible,43980,40782,0.07453171,3
2012,Nissan,370Z,2dr Roadster Auto Touring,336498,Convertible,45280,41985,0.07477272,3
2012,Mercedes-Benz,SL-Class,2dr Roadster SL550,336524,Convertible,104525,97270,0.12643114,-1
2012,Mercedes-Benz,SL-Class,2dr Roadster SL63 AMG,336554,Convertible,141315,131484,0.13136913,-1
2012,Ram,Cargo Van,"119"" WB",336567,Van,23415,22765,0.02351714,5
2012,Lincoln,MKS,4dr Sedan 3.7L FWD,336568,Sedan,42375,39910,0.05404173,3
2012,Lincoln,MKS,4dr Sedan 3.7L AWD,336569,Sedan,44265,41668,0.05500612,3
2012,Lincoln,MKS,4dr Sedan 3.5L AWD w/EcoBoost,336570,Sedan,49265,46318,0.05734559,3
2012,Toyota,Sienna,5dr 7-Pass Van I4 FWD,336647,Van,25905,24276,0.0668523,1
2012,Toyota,Sienna,5dr 8-Pass Van I4 LE FWD,336650,Van,26990,25290,0.0673714,1
2012,Toyota,Sienna,5dr 7-Pass Van V6 FWD,336653,Van,27145,25173,0.06790678,11
2012,Toyota,Sienna,5dr 7-Pass Van V6 LE AAS FWD,336656,Van,36780,34085,0.06785739,11
2012,Toyota,Sienna,5dr 8-Pass Van V6 LE FWD,336662,Van,30545,28318,0.06788759,11
2012,Toyota,Sienna,5dr 8-Pass Van V6 SE FWD,336665,Van,34285,31777,0.06786881,11
2012,Toyota,Sienna,5dr 7-Pass Van V6 XLE AAS FWD,336668,Van,41320,38084,0.09495196,15
2012,Toyota,Sienna,5dr 7-Pass Van V6 Ltd FWD,336674,Van,40145,37002,0.09495665,15
2012,Toyota,Sienna,5dr 8-Pass Van V6 XLE FWD,336677,Van,34050,31393,0.09498343,15
2012,Toyota,Sienna,5dr 7-Pass Van V6 LE AWD,336680,Van,32775,30382,0.06759811,11
2012,Toyota,Sienna,5dr 7-Pass Van V6 XLE AWD,336683,Van,36390,33546,0.0946946,15
2012,Toyota,Sienna,5dr 7-Pass Van V6 Ltd AWD,336686,Van,41415,38169,0.09467356,15
2012,Porsche,911,2dr Coupe Carrera (997) *Ltd Avail*,336689,Coupe,79950,71870,0.11290751,14
2012,Porsche,911,2dr Coupe Carrera 4,336690,Coupe,86350,77630,0.11261696,14
2012,Porsche,911,2dr Coupe Carrera S (997) *Ltd Avail*,336691,Coupe,92850,83480,0.11288318,14
2012,Porsche,911,2dr Coupe Carrera 4S,336692,Coupe,99250,89240,0.11259432,14
2012,Porsche,911,2dr Coupe Carrera GTS,336693,Coupe,104050,93560,0.11286466,14
2012,Porsche,911,2dr Coupe Carrera Black Edition,336694,Coupe,82250,73940,0.1129029,14
2012,Porsche,911,2dr Coupe GT3,336695,Coupe,116650,104900,0.11284608,14
2012,Porsche,911,2dr Coupe Turbo,336696,Coupe,138450,124520,0.11254019,14
2012,Porsche,911,2dr Coupe S Turbo,336697,Coupe,161650,145400,0.112515,14
2012,Porsche,911,2dr Coupe GT3 RS,336699,Coupe,136450,122720,0.11282058,14
2012,Porsche,911,2dr Targa 4,336701,Coupe,94450,84920,0.11260238,14
2012,Porsche,911,2dr Targa 4S,336702,Coupe,107350,96530,0.11258156,14
2012,Porsche,911,2dr Cabriolet Carrera (997) *Ltd Avail*,336703,Convertible,91050,81860,0.07115524,9
2012,Porsche,911,2dr Cabriolet Carrera 4,336704,Convertible,97450,87620,0.07086617,9
2012,Porsche,911,2dr Cabriolet Carrera S (997) *Ltd Avail*,336705,Convertible,103950,93470,0.0711337,9
2012,Porsche,911,2dr Cabriolet Carrera 4S,336706,Convertible,110350,99230,0.07084596,9
2012,Porsche,911,2dr Cabriolet Carrera GTS,336707,Convertible,113850,102380,0.07111891,9
2012,Porsche,911,2dr Cabriolet Carrera Black Edition,336708,Convertible,92250,82940,0.07115312,9
2012,Porsche,911,2dr Cabriolet Turbo,336709,Convertible,149950,134870,0.07079609,9
2012,Porsche,911,2dr Cabriolet S Turbo,336710,Convertible,173050,155660,0.07077279,9
2012,Mercedes-Benz,GLK-Class,RWD 4dr GLK350,336713,SUV,36755,34243,0.10422658,20
2012,Mercedes-Benz,GLK-Class,4MATIC 4dr GLK350,336714,SUV,38755,36103,0.10393994,20
2012,Toyota,Venza,4dr Wagon I4 FWD LE,336715,Wagon,28270,25940,0.08645229,4
2012,Toyota,Venza,4dr Wagon I4 AWD LE,336718,Wagon,29720,27267,0.08664415,4
2012,Toyota,Venza,4dr Wagon V6 FWD LE,336721,Wagon,30095,27463,0.06391862,16
2012,Toyota,Venza,4dr Wagon V6 AWD LE,336724,Wagon,31545,28782,0.06363294,16
2012,Toyota,Venza,4dr Wagon I4 FWD XLE,336734,Wagon,30620,27942,0.06464235,16
2012,Toyota,Venza,4dr Wagon I4 AWD XLE,336737,Wagon,32070,29261,0.0643568,16
2012,Toyota,Venza,4dr Wagon V6 FWD XLE,336740,Wagon,32445,29601,0.06390639,16
2012,Toyota,Venza,4dr Wagon V6 AWD XLE,336743,Wagon,33895,30921,0.06362126,16
2012,Toyota,Venza,4dr Wagon V6 FWD Limited,336746,Wagon,37310,34028,0.06388367,16
2012,Toyota,Venza,4dr Wagon V6 AWD Limited,336749,Wagon,38760,35347,0.06359945,16
2012,Jeep,Wrangler Unlimited,4WD 4dr Sport,336759,SUV,26470,25731,0.00748006,19
2012,Jeep,Wrangler Unlimited,4WD 4dr Sahara,336761,SUV,31970,30226,0.0524499,14
2012,Jeep,Wrangler Unlimited,4WD 4dr Call of Duty MW3 *Ltd Avail*,336762,SUV,34695,32706,0.05270424,14
2012,Jeep,Patriot,FWD 4dr Sport,336764,SUV,16920,16730,0.02109895,5
2012,Jeep,Patriot,FWD 4dr Latitude,336765,SUV,20670,20057,0.02754848,2
2012,Jeep,Patriot,FWD 4dr Limited,336766,SUV,24485,23606,0.01776304,3
2012,Jeep,Patriot,4WD 4dr Sport,336767,SUV,18670,18375,0.01980208,6
2012,Jeep,Patriot,4WD 4dr Latitude,336768,SUV,23705,22881,0.0169555,3
2012,Jeep,Patriot,4WD 4dr Limited,336769,SUV,26255,25252,0.01727319,3
2012,Mercedes-Benz,S-Class,4dr Sedan S550 RWD,336838,Sedan,95375,88760,0.12573572,12
2012,Mercedes-Benz,S-Class,4dr Sedan S400 Hybrid RWD,336839,Sedan,92725,86296,0.1257403,12
2012,Mercedes-Benz,S-Class,4dr Sedan S550 4MATIC,336840,Sedan,98375,91550,0.12545266,12
2012,Mercedes-Benz,S-Class,4dr Sedan S600 RWD,336841,Sedan,160375,149210,0.12565121,12
2012,Mercedes-Benz,S-Class,4dr Sedan S63 AMG RWD,336842,Sedan,140175,130424,0.1256731,12
2012,Mercedes-Benz,S-Class,4dr Sedan S65 AMG RWD,336847,Sedan,211775,197012,0.125606,12
2012,Mercedes-Benz,S-Class,4dr Sedan S350 BlueTEC 4MATIC,336848,Sedan,93425,86947,0.12546105,12
2012,Lincoln,MKX,FWD 4dr,336966,Wagon,40420,38077,0.06969045,1
2012,Lincoln,MKX,AWD 4dr,336967,Wagon,42270,39797,0.06912273,1
2012,Hyundai,Tucson,FWD 4dr Man GL,336972,SUV,19970,19277,0.0429061,9
2012,Hyundai,Tucson,FWD 4dr Auto GL,336973,SUV,20970,20227,0.04289815,9
2012,Hyundai,Tucson,FWD 4dr Auto GLS,336974,SUV,23120,22270,0.04288228,9
2012,Hyundai,Tucson,FWD 4dr Auto Limited,336976,SUV,25820,24585,0.0568546,6
2012,Hyundai,Tucson,AWD 4dr Auto GLS,336978,SUV,24770,23837,0.04259305,9
2012,Hyundai,Tucson,AWD 4dr Auto Limited,336980,SUV,27320,25995,0.05656739,6
2012,Ford,Edge,4dr SE FWD,337006,Wagon,28595,27148,0.05544465,1
2012,Ford,Edge,4dr SEL FWD,337008,Wagon,31905,29882,0.10091747,17
2012,Ford,Edge,4dr SEL AWD,337009,Wagon,33755,31566,0.10038586,17
2012,Ford,Edge,4dr Limited FWD,337010,Wagon,35760,33391,0.10127216,17
2012,Ford,Edge,4dr Limited AWD,337011,Wagon,37610,35075,0.10072212,17
2012,Ford,Edge,4dr Sport FWD,337012,Wagon,37935,35370,0.10145575,17
2012,Ford,Edge,4dr Sport AWD,337013,Wagon,39785,37054,0.10089693,17
2012,Ford,Expedition,2WD 4dr XL,337073,SUV,37525,35237,0.05536891,21
2012,Ford,Expedition,2WD 4dr XLT,337074,SUV,40135,37612,0.05557799,21
2012,Ford,Expedition,2WD 4dr Limited,337075,SUV,46265,43191,0.05601996,21
2012,Ford,Expedition,2WD 4dr King Ranch,337076,SUV,47775,44564,0.05611983,21
2012,Ford,Expedition,4WD 4dr XL,337077,SUV,40425,37876,0.0548935,21
2012,Ford,Expedition,4WD 4dr XLT,337078,SUV,43035,40251,0.05508804,21
2012,Ford,Expedition,4WD 4dr Limited,337079,SUV,49125,45790,0.05549959,21
2012,Ford,Expedition,4WD 4dr King Ranch,337080,SUV,50675,47203,0.05559619,21
2012,Ford,Expedition EL,4WD 4dr Limited,337089,SUV,51815,48242,0.06682598,31
2012,Ford,Expedition EL,4WD 4dr King Ranch,337090,SUV,53325,49615,0.0669153,31
2012,Ford,Expedition EL,4WD 4dr XLT,337091,SUV,45745,42718,0.06643855,31
2012,Ford,Expedition EL,4WD 4dr XL,337092,SUV,43950,41084,0.06631408,31
2012,Ford,Expedition EL,2WD 4dr King Ranch,337093,SUV,50425,46976,0.0674483,31
2012,Ford,Expedition EL,2WD 4dr Limited,337094,SUV,48915,45603,0.06735377,31
2012,Ford,Expedition EL,2WD 4dr XLT,337095,SUV,42845,40079,0.06694178,31
2012,Ford,Expedition EL,2WD 4dr XL,337096,SUV,41050,38445,0.0668087,31
2012,Mercedes-Benz,R-Class,4MATIC 4dr R350,337097,SUV,53565,49877,0.12040709,2
2012,Mercedes-Benz,R-Class,4MATIC 4dr R350 BlueTEC,337098,SUV,54715,50946,0.12075492,2
2012,Nissan,Versa,4dr Sedan Manual 1.6 S,337151,Sedan,11770,11396,0.01143127,51
2012,Nissan,Versa,4dr Sedan CVT 1.6 S,337152,Sedan,13900,13443,0.01140422,51
2012,Nissan,Versa,4dr Sedan CVT 1.6 SV,337154,Sedan,15760,15232,0.0113838,51
2012,Nissan,Versa,4dr Sedan CVT 1.6 SL,337155,Sedan,16770,16203,0.0113737,51
2012,Nissan,Versa,5dr HB Manual 1.8 S,337156,Hatchback,15450,14933,0.01369008,728
2012,Nissan,Versa,5dr HB Auto 1.8 S,337157,Hatchback,16650,16087,0.01367791,728
2012,Nissan,Versa,5dr HB CVT 1.8 SL,337158,Hatchback,19370,18703,0.01365331,728
2012,Mercedes-Benz,GL-Class,4MATIC 4dr GL450,337161,SUV,63445,59065,0.1139738,20
2012,Mercedes-Benz,GL-Class,4MATIC 4dr GL350 BlueTEC,337162,SUV,62445,58135,0.11397638,20
2012,Mercedes-Benz,GL-Class,4MATIC 4dr GL550,337163,SUV,86175,80204,0.11392401,20
2012,Hyundai,Genesis Coupe,2dr I4 2.0T Man,337216,Coupe,23125,22055,0.05606945,11
2012,Hyundai,Genesis Coupe,2dr I4 2.0T Auto,337217,Coupe,24375,23229,0.05693144,11
2012,Hyundai,Genesis Coupe,2dr I4 2.0T Man R-Spec,337218,Coupe,25375,24169,0.05758978,11
2012,Hyundai,Genesis Coupe,2dr I4 2.0T Auto Premium,337219,Coupe,27625,26285,0.05898087,11
2012,Hyundai,Genesis Coupe,2dr V6 3.8L Man R-Spec,337220,Coupe,27625,26017,0.06027382,8
2012,Hyundai,Genesis Coupe,2dr V6 3.8L Man Track,337221,Coupe,31625,29737,0.06248804,8
2012,Hyundai,Genesis Coupe,2dr V6 3.8L Auto Track,337222,Coupe,33125,31132,0.06324683,8
2012,Hyundai,Genesis Coupe,2dr V6 3.8L Auto Grand Touring w/Brn Lth,337223,Coupe,30625,28807,0.06196192,8
2012,Hyundai,Genesis Coupe,2dr V6 3.8L Auto Grand Touring w/Blk Lth,337224,Coupe,30625,28807,0.06196192,8
2012,Lincoln,Navigator,2WD 4dr,337227,SUV,58770,55296,0.06018962,3
2012,Lincoln,Navigator,4WD 4dr,337228,SUV,61670,57993,0.05963251,3
2012,Volkswagen,Routan,4dr Wagon S,337232,Van,27840,26732,0.12954055,42
2012,Volkswagen,Routan,4dr Wagon SE,337233,Van,32830,31517,0.12951375,42
2012,Volkswagen,Routan,4dr Wagon SE w/RSE,337234,Van,34310,32937,0.12950658,42
2012,Volkswagen,Routan,4dr Wagon SE w/RSE & Navigation,337235,Van,35310,33897,0.1295019,42
2012,Volkswagen,Routan,4dr Wagon SEL w/Navigation,337236,Van,38710,37157,0.12948695,42
2012,Volkswagen,Routan,4dr Wagon SEL w/RSE & Navigation,337237,Van,40710,39075,0.12947876,42
2012,Volkswagen,Routan,4dr Wagon SEL Premium,337238,Van,45100,43285,0.12946211,42
2012,Hyundai,Elantra,4dr Sedan Man GLS (Ulsan Plant),337239,Sedan,16120,15693,0.06013772,22
2012,Hyundai,Elantra,4dr Sedan Auto GLS (Ulsan Plant),337240,Sedan,18370,17785,0.06227708,39
2012,Hyundai,Elantra,4dr Sedan Auto Limited (Ulsan Plant),337242,Sedan,21370,20502,0.06475394,32
2012,Lincoln,Navigator L,2WD 4dr,337244,SUV,60935,57309,0.04744203,3
2012,Lincoln,Navigator L,4WD 4dr,337245,SUV,63835,60006,0.04687972,3
2012,Mazda,Mazda6,4dr Sedan Man i Sport,337246,Sedan,21275,20138,0.0877431,12
2012,Mazda,Mazda6,4dr Sedan Auto i Sport,337247,Sedan,22275,21081,0.08773563,12
2012,Mazda,Mazda6,4dr Sedan Auto i Touring,337248,Sedan,23920,22634,0.08772404,12
2012,Mazda,Mazda6,4dr Sedan Auto i Touring Plus,337249,Sedan,25525,24147,0.08771348,12
2012,Mazda,Mazda6,4dr Sedan Auto i Grand Touring,337250,Sedan,28105,26581,0.08769783,12
2012,Mazda,Mazda6,4dr Sedan Auto s Touring Plus,337251,Sedan,28365,26828,0.08696978,12
2012,Mazda,Mazda6,4dr Sedan Auto s Grand Touring,337252,Sedan,30605,28941,0.08695742,12
2012,Acura,RDX,FWD 4dr,337258,SUV,33790,31542,0.10252295,-1
2012,Acura,RDX,FWD 4dr Tech Pkg,337259,SUV,36890,34385,0.10396021,-1
2012,Acura,RDX,AWD 4dr,337260,SUV,35790,33376,0.10228746,-1
2012,Acura,RDX,AWD 4dr Tech Pkg,337261,SUV,38890,36219,0.10364765,-1
2012,Acura,MDX,AWD 4dr,337262,SUV,43925,40758.06,0.11100022,19
2012,Acura,MDX,AWD 4dr Advance Pkg,337263,SUV,53550,49566.86,0.110968,19
2012,Acura,MDX,AWD 4dr Tech/Entertainment Pkg,337264,SUV,49500,45860.3,0.11098079,19
2012,Toyota,Avalon,4dr Sedan,337268,Sedan,33990,30671,0.07971098,51
2012,Toyota,Avalon,4dr Sedan Limited,337271,Sedan,37230,33587,0.07969617,51
2012,MINI,Cooper Clubman,2dr Coupe S,337277,Coupe,25600,23110,0.04599379,2
2012,MINI,Cooper Clubman,2dr Coupe,337278,Coupe,21900,19780,0.04601918,2
2012,MINI,Cooper Clubman,2dr Coupe John Cooper Works,337279,Coupe,32100,28960,0.045957,2
2012,Nissan,Maxima,4dr Sedan V6 CVT 3.5 S w/Limited Edition Pkg,337280,Sedan,33200,30475,0.05690365,317
2012,Nissan,LEAF,4dr HB SV,337289,Hatchback,36050,34557,0.05136718,446
2012,Nissan,LEAF,4dr HB SL,337290,Hatchback,38100,36518,0.05135819,446
2012,Nissan,JUKE,5dr Wagon CVT S FWD,337305,Wagon,20770,19840,0.02429991,44
2012,Nissan,JUKE,5dr Wagon Manual SV FWD,337306,Wagon,22390,21267,0.02621625,80
2012,Nissan,JUKE,5dr Wagon CVT SV FWD,337307,Wagon,22890,21740,0.02621266,80
2012,Nissan,JUKE,5dr Wagon Manual SL FWD,337308,Wagon,24710,23462,0.02620022,80
2012,Nissan,JUKE,5dr Wagon CVT SL FWD,337309,Wagon,25210,23934,0.02619696,80
2012,Nissan,JUKE,5dr Wagon CVT S AWD,337310,Wagon,22430,21419,0.02400938,44
2012,Nissan,JUKE,5dr Wagon CVT SV AWD,337311,Wagon,24540,23301,0.02592332,80
2012,Nissan,JUKE,5dr Wagon CVT SL AWD,337312,Wagon,26860,25494,0.02590863,80
2012,Volkswagen,Beetle,2dr Coupe Man,337313,Coupe,19765,19005,0.09584423,8
2012,Volkswagen,Beetle,2dr Coupe Man 2.5L,337315,Coupe,20565,19773,0.09583777,8
2012,Volkswagen,Beetle,2dr Coupe Auto 2.5L,337317,Coupe,21665,20829,0.0958293,8
2012,Volkswagen,Beetle,2dr Coupe Man 2.5L w/Sun,337319,Coupe,23065,22173,0.09581912,8
2012,Volkswagen,Beetle,2dr Coupe Auto 2.5L w/Sun,337321,Coupe,24165,23229,0.09581154,8
2012,Volkswagen,Beetle,2dr Coupe Man 2.5L w/Sun/Sound/Nav,337323,Coupe,24865,23901,0.0958069,8
2012,Volkswagen,Beetle,2dr Coupe Auto 2.5L w/Sun/Sound/Nav,337325,Coupe,25965,24957,0.09579986,8
2012,Volkswagen,Beetle,2dr Coupe Man 2.0T Turbo,337327,Coupe,24165,23229,0.09653809,8
2012,Volkswagen,Beetle,2dr Coupe DSG 2.0T Turbo,337329,Coupe,25265,24285,0.09653085,8
2012,Volkswagen,Beetle,2dr Coupe Man 2.0T Turbo w/Sun/Sound,337335,Coupe,27165,26109,0.09651906,8
2012,Volkswagen,Beetle,2dr Coupe DSG 2.0T Turbo w/Sun/Sound,337337,Coupe,28265,27165,0.09651261,8
2012,Volkswagen,Beetle,2dr Coupe Man 2.0T Turbo w/Sun/Sound/Nav,337339,Coupe,28765,27645,0.09650976,8
2012,Volkswagen,Beetle,2dr Coupe DSG 2.0T Turbo w/Sun/Sound/Nav,337341,Coupe,29865,28701,0.09650365,8
2012,MINI,Cooper Hardtop,2dr Coupe,337348,Hatchback,20200,18250,0.02856522,15
2012,MINI,Cooper Hardtop,2dr Coupe S,337349,Hatchback,23800,21490,0.03666791,15
2012,MINI,Cooper Hardtop,2dr Coupe John Cooper Works,337350,Hatchback,30600,27610,0.04837415,15
2012,MINI,Cooper Convertible,2dr,337351,Convertible,25650,23155,0.0201483,2
2012,MINI,Cooper Convertible,2dr S,337352,Convertible,28650,25855,0.02195944,2
2012,MINI,Cooper Convertible,2dr John Cooper Works,337353,Convertible,35800,32290,0.02560751,2
2012,Mercedes-Benz,C-Class,2dr Coupe C250 RWD,337354,Coupe,38095,35490,0.06066167,4
2012,Mercedes-Benz,C-Class,2dr Coupe C350 RWD,337355,Coupe,43245,40279,0.05392454,4
2012,Mercedes-Benz,C-Class,2dr Coupe C350 4MATIC,337356,Coupe,45245,42139,0.05404907,4
2012,Mercedes-Benz,C-Class,2dr Coupe C63 AMG RWD,337357,Coupe,62305,58005,0.03622495,5
2012,Mercedes-Benz,C-Class,4dr Sedan C300 Sport 4MATIC,337359,Sedan,38895,36234,0.09974431,39
2012,Mercedes-Benz,C-Class,4dr Sedan C300 Luxury 4MATIC,337361,Sedan,39305,36615,0.0997426,39
2012,Mercedes-Benz,C-Class,4dr Sedan C350 Sport RWD,337362,Sedan,41450,38610,0.10001199,39
2012,Mercedes-Benz,C-Class,4dr Sedan C63 AMG RWD,337363,Sedan,59805,55680,0.04399689,-1
2012,Mercedes-Benz,C-Class,4dr Sedan C250 Sport RWD,337364,Sedan,35675,33239,0.10076293,39
2012,Mercedes-Benz,C-Class,4dr Sedan C250 Luxury RWD,337365,Sedan,36095,33630,0.10076103,39
2012,Bentley,Continental GT,2dr Coupe,337366,Coupe,192495,179202,0.14014016,5
2012,Buick,Verano,4dr Sedan,337367,Sedan,23470,22566.61,0.02157822,31
2012,Buick,Verano,4dr Sedan Convenience Group,337368,Sedan,24670,23718.61,0.02173327,31
2012,Buick,Verano,4dr Sedan Leather Group,337369,Sedan,26850,25811.41,0.02199656,31
2012,MINI,Cooper Countryman,FWD 4dr,337376,Sedan,22450,20275,0.02482169,528
2012,MINI,Cooper Countryman,FWD 4dr S,337377,Sedan,26050,23515,0.02479751,528
2012,MINI,Cooper Countryman,AWD 4dr S ALL4,337378,Sedan,27750,25045,0.0245092,528
2012,Hyundai,Elantra Touring,4dr Wagon Man GLS,337382,Wagon,16770,16314,0.0516618,9
2012,Hyundai,Elantra Touring,4dr Wagon Auto GLS,337383,Wagon,17970,17460,0.05165056,9
2012,Hyundai,Elantra Touring,4dr Wagon Man SE,337384,Wagon,20270,19462,0.04295642,10
2012,Hyundai,Elantra Touring,4dr Wagon Auto SE,337385,Wagon,21070,20218,0.04295012,10
2012,Kia,Sportage,2WD 4dr Base,337406,SUV,19300,18935,0.02634653,1
2012,Kia,Sportage,2WD 4dr LX,337407,SUV,21600,20895,0.03833665,11
2012,Kia,Sportage,2WD 4dr EX,337408,SUV,24700,23240,0.05386317,3
2012,Kia,Sportage,2WD 4dr SX,337409,SUV,27700,25895,0.03226289,-1
2012,Kia,Sportage,AWD 4dr LX,337410,SUV,23100,22345,0.03804771,11
2012,Kia,Sportage,AWD 4dr EX,337411,SUV,26200,24650,0.05357556,3
2012,Kia,Sportage,AWD 4dr SX,337412,SUV,29200,27295,0.03194933,-1
2012,Smart,fortwo,2dr Coupe Pure,337420,Coupe,13240,12366,0.10227075,-1
2012,Smart,fortwo,2dr Coupe Passion,337421,Coupe,15440,14412,0.10478767,-1
2012,Smart,fortwo,2dr Cabriolet Passion,337422,Convertible,18440,17202,0.10699981,1
2012,Kia,Forte,4dr Sedan Man LX,337423,Sedan,15950,15650,0.0277971,-1
2012,Kia,Forte,4dr Sedan Auto LX,337424,Sedan,16950,16630,0.02879277,-1
